,Municipio,Cantidad,Dia,Latitud,Longitud
42,Iturbide,0,317,24.7247,-99.9001
43,Melchor Ocampo,0,317,26.0554,-99.5431
44,Mier y Noriega,0,317,23.4252,-100.117
45,Los Ramones,1,317,25.6987,-99.6248
46,Rayones,0,317,25.0161,-100.075
47,Sabinas Hidalgo,17,317,26.5069,-100.179
48,Salinas Victoria,5,317,25.9639,-100.294
49,Hidalgo,0,317,25.9722,-100.451
50,Guadalupe,0,317,25.6792,-100.235
51,Santa Catarina,0,317,25.6756,-100.462
52,Abasolo,0,317,25.9436,-100.394
53,Bustamante,0,317,26.5343,-100.506
54,Guadalupe,37,317,25.6792,-100.235
55,Melchor Ocampo,0,317,26.0554,-99.5431
0,Agualeguas,0,318,26.3128,-99.5391
1,Los Aldamas,0,318,26.064,-99.1958
2,Allende,1,318,25.2836,-100.02
3,Cerralvo,1,318,26.0843,-99.6156
4,China,0,318,25.7033,-99.2365
5,Doctor Arroyo,1,318,23.6731,-100.18
6,Doctor Coss,0,318,25.933,-99.167
7,Lampazos de Naranjo,0,318,27.0245,-100.508
8,Linares,3,318,24.8579,-99.5663
9,Mina,1,318,26.0029,-100.535
10,Montemorelos,4,318,25.1835,-99.8297
11,Monterrey,160,318,25.6714,-100.309
12,Santa Catarina,31,318,25.6756,-100.462
13,Santiago,0,318,25.427,-100.152
14,Vallecillo,0,318,26.6597,-99.9869
15,Villaldama,1,318,26.5008,-100.426
16,Hidalgo,0,318,25.9722,-100.451
17,Abasolo,0,318,25.9436,-100.394
18,Allende,1,318,25.2836,-100.02
19,Hidalgo,0,318,25.9722,-100.451
20,Galeana,0,318,24.8229,-100.074
21,Guadalupe,0,318,25.6792,-100.235
22,Hidalgo,0,318,25.9722,-100.451
23,Santa Catarina,0,318,25.6756,-100.462
24,General Zuazua,3,318,25.8927,-100.106
25,Guadalupe,78,318,25.6792,-100.235
26,Los Herreras,2,318,25.9057,-99.4064
27,Higueras,0,318,25.9634,-100.015
28,Allende,0,318,25.2836,-100.02
29,Abasolo,5,318,25.9436,-100.394
30,Melchor Ocampo,2,318,26.0554,-99.5431
31,Hidalgo,2,318,25.9722,-100.451
32,Abasolo,0,318,25.9436,-100.394
33,Apodaca,46,318,25.7816,-100.188
34,Aramberri,1,318,24.1007,-99.8179
35,Bustamante,0,318,26.5343,-100.506
36,Hualahuises,1,318,24.8838,-99.6752
37,El Carmen,4,318,25.9259,-100.359
38,Galeana,1,318,24.8229,-100.074
39,General Bravo,0,318,25.7926,-99.1786
40,General Escobedo,28,318,25.7802,-100.316
41,General Treviño,0,318,26.223,-99.4838
42,Iturbide,0,318,24.7247,-99.9001
43,Melchor Ocampo,1,318,26.0554,-99.5431
44,Mier y Noriega,0,318,23.4252,-100.117
45,Los Ramones,1,318,25.6987,-99.6248
46,Rayones,0,318,25.0161,-100.075
47,Sabinas Hidalgo,26,318,26.5069,-100.179
48,Salinas Victoria,4,318,25.9639,-100.294
49,Hidalgo,1,318,25.9722,-100.451
50,Guadalupe,0,318,25.6792,-100.235
51,Santa Catarina,0,318,25.6756,-100.462
52,Abasolo,0,318,25.9436,-100.394
53,Bustamante,0,318,26.5343,-100.506
54,Guadalupe,20,318,25.6792,-100.235
55,Melchor Ocampo,0,318,26.0554,-99.5431
0,Agualeguas,2,319,26.3128,-99.5391
1,Los Aldamas,0,319,26.064,-99.1958
2,Allende,1,319,25.2836,-100.02
3,Cerralvo,1,319,26.0843,-99.6156
4,China,0,319,25.7033,-99.2365
5,Doctor Arroyo,2,319,23.6731,-100.18
6,Doctor Coss,0,319,25.933,-99.167
7,Lampazos de Naranjo,2,319,27.0245,-100.508
8,Linares,4,319,24.8579,-99.5663
9,Mina,1,319,26.0029,-100.535
10,Montemorelos,7,319,25.1835,-99.8297
11,Monterrey,100,319,25.6714,-100.309
12,Santa Catarina,32,319,25.6756,-100.462
13,Santiago,3,319,25.427,-100.152
14,Vallecillo,0,319,26.6597,-99.9869
15,Villaldama,0,319,26.5008,-100.426
16,Hidalgo,0,319,25.9722,-100.451
17,Abasolo,0,319,25.9436,-100.394
18,Allende,0,319,25.2836,-100.02
19,Hidalgo,0,319,25.9722,-100.451
20,Galeana,0,319,24.8229,-100.074
21,Guadalupe,0,319,25.6792,-100.235
22,Hidalgo,0,319,25.9722,-100.451
23,Santa Catarina,0,319,25.6756,-100.462
24,General Zuazua,2,319,25.8927,-100.106
25,Guadalupe,53,319,25.6792,-100.235
26,Los Herreras,0,319,25.9057,-99.4064
27,Higueras,0,319,25.9634,-100.015
28,Allende,0,319,25.2836,-100.02
29,Abasolo,4,319,25.9436,-100.394
30,Melchor Ocampo,4,319,26.0554,-99.5431
31,Hidalgo,2,319,25.9722,-100.451
32,Abasolo,0,319,25.9436,-100.394
33,Apodaca,21,319,25.7816,-100.188
34,Aramberri,0,319,24.1007,-99.8179
35,Bustamante,1,319,26.5343,-100.506
36,Hualahuises,0,319,24.8838,-99.6752
37,El Carmen,0,319,25.9259,-100.359
38,Galeana,1,319,24.8229,-100.074
39,General Bravo,0,319,25.7926,-99.1786
40,General Escobedo,11,319,25.7802,-100.316
41,General Treviño,0,319,26.223,-99.4838
42,Iturbide,0,319,24.7247,-99.9001
43,Melchor Ocampo,0,319,26.0554,-99.5431
44,Mier y Noriega,0,319,23.4252,-100.117
45,Los Ramones,0,319,25.6987,-99.6248
46,Rayones,0,319,25.0161,-100.075
47,Sabinas Hidalgo,14,319,26.5069,-100.179
48,Salinas Victoria,0,319,25.9639,-100.294
49,Hidalgo,1,319,25.9722,-100.451
50,Guadalupe,1,319,25.6792,-100.235
51,Santa Catarina,0,319,25.6756,-100.462
52,Abasolo,0,319,25.9436,-100.394
53,Bustamante,0,319,26.5343,-100.506
54,Guadalupe,8,319,25.6792,-100.235
55,Melchor Ocampo,0,319,26.0554,-99.5431
0,Agualeguas,1,320,26.3128,-99.5391
1,Los Aldamas,1,320,26.064,-99.1958
2,Allende,20,320,25.2836,-100.02
3,Cerralvo,7,320,26.0843,-99.6156
4,China,2,320,25.7033,-99.2365
5,Doctor Arroyo,8,320,23.6731,-100.18
6,Doctor Coss,0,320,25.933,-99.167
7,Lampazos de Naranjo,3,320,27.0245,-100.508
8,Linares,14,320,24.8579,-99.5663
9,Mina,0,320,26.0029,-100.535
10,Montemorelos,14,320,25.1835,-99.8297
11,Monterrey,286,320,25.6714,-100.309
12,Santa Catarina,78,320,25.6756,-100.462
13,Santiago,4,320,25.427,-100.152
14,Vallecillo,0,320,26.6597,-99.9869
15,Villaldama,0,320,26.5008,-100.426
16,Hidalgo,1,320,25.9722,-100.451
17,Abasolo,0,320,25.9436,-100.394
18,Allende,3,320,25.2836,-100.02
19,Hidalgo,0,320,25.9722,-100.451
20,Galeana,0,320,24.8229,-100.074
21,Guadalupe,0,320,25.6792,-100.235
22,Hidalgo,0,320,25.9722,-100.451
23,Santa Catarina,0,320,25.6756,-100.462
24,General Zuazua,6,320,25.8927,-100.106
25,Guadalupe,153,320,25.6792,-100.235
26,Los Herreras,0,320,25.9057,-99.4064
27,Higueras,0,320,25.9634,-100.015
28,Allende,0,320,25.2836,-100.02
29,Abasolo,6,320,25.9436,-100.394
30,Melchor Ocampo,7,320,26.0554,-99.5431
31,Hidalgo,2,320,25.9722,-100.451
32,Abasolo,0,320,25.9436,-100.394
33,Apodaca,106,320,25.7816,-100.188
34,Aramberri,1,320,24.1007,-99.8179
35,Bustamante,1,320,26.5343,-100.506
36,Hualahuises,0,320,24.8838,-99.6752
37,El Carmen,3,320,25.9259,-100.359
38,Galeana,3,320,24.8229,-100.074
39,General Bravo,1,320,25.7926,-99.1786
40,General Escobedo,59,320,25.7802,-100.316
41,General Treviño,0,320,26.223,-99.4838
42,Iturbide,0,320,24.7247,-99.9001
43,Melchor Ocampo,0,320,26.0554,-99.5431
44,Mier y Noriega,1,320,23.4252,-100.117
45,Los Ramones,0,320,25.6987,-99.6248
46,Rayones,0,320,25.0161,-100.075
47,Sabinas Hidalgo,20,320,26.5069,-100.179
48,Salinas Victoria,2,320,25.9639,-100.294
49,Hidalgo,1,320,25.9722,-100.451
50,Guadalupe,0,320,25.6792,-100.235
51,Santa Catarina,0,320,25.6756,-100.462
52,Abasolo,0,320,25.9436,-100.394
53,Bustamante,0,320,26.5343,-100.506
54,Guadalupe,37,320,25.6792,-100.235
55,Melchor Ocampo,0,320,26.0554,-99.5431
0,Agualeguas,1,321,26.3128,-99.5391
1,Los Aldamas,0,321,26.064,-99.1958
2,Allende,9,321,25.2836,-100.02
3,Cerralvo,1,321,26.0843,-99.6156
4,China,0,321,25.7033,-99.2365
5,Doctor Arroyo,17,321,23.6731,-100.18
6,Doctor Coss,0,321,25.933,-99.167
7,Lampazos de Naranjo,10,321,27.0245,-100.508
8,Linares,9,321,24.8579,-99.5663
9,Mina,2,321,26.0029,-100.535
10,Montemorelos,16,321,25.1835,-99.8297
11,Monterrey,274,321,25.6714,-100.309
12,Santa Catarina,56,321,25.6756,-100.462
13,Santiago,6,321,25.427,-100.152
14,Vallecillo,2,321,26.6597,-99.9869
15,Villaldama,0,321,26.5008,-100.426
16,Hidalgo,1,321,25.9722,-100.451
17,Abasolo,0,321,25.9436,-100.394
18,Allende,3,321,25.2836,-100.02
19,Hidalgo,2,321,25.9722,-100.451
20,Galeana,0,321,24.8229,-100.074
21,Guadalupe,0,321,25.6792,-100.235
22,Hidalgo,0,321,25.9722,-100.451
23,Santa Catarina,0,321,25.6756,-100.462
24,General Zuazua,9,321,25.8927,-100.106
25,Guadalupe,162,321,25.6792,-100.235
26,Los Herreras,1,321,25.9057,-99.4064
27,Higueras,0,321,25.9634,-100.015
28,Allende,0,321,25.2836,-100.02
29,Abasolo,8,321,25.9436,-100.394
30,Melchor Ocampo,5,321,26.0554,-99.5431
31,Hidalgo,1,321,25.9722,-100.451
32,Abasolo,0,321,25.9436,-100.394
33,Apodaca,112,321,25.7816,-100.188
34,Aramberri,15,321,24.1007,-99.8179
35,Bustamante,4,321,26.5343,-100.506
36,Hualahuises,0,321,24.8838,-99.6752
37,El Carmen,1,321,25.9259,-100.359
38,Galeana,5,321,24.8229,-100.074
39,General Bravo,0,321,25.7926,-99.1786
40,General Escobedo,54,321,25.7802,-100.316
41,General Treviño,0,321,26.223,-99.4838
42,Iturbide,0,321,24.7247,-99.9001
43,Melchor Ocampo,0,321,26.0554,-99.5431
44,Mier y Noriega,0,321,23.4252,-100.117
45,Los Ramones,0,321,25.6987,-99.6248
46,Rayones,0,321,25.0161,-100.075
47,Sabinas Hidalgo,17,321,26.5069,-100.179
48,Salinas Victoria,4,321,25.9639,-100.294
49,Hidalgo,2,321,25.9722,-100.451
50,Guadalupe,0,321,25.6792,-100.235
51,Santa Catarina,0,321,25.6756,-100.462
52,Abasolo,0,321,25.9436,-100.394
53,Bustamante,0,321,26.5343,-100.506
54,Guadalupe,33,321,25.6792,-100.235
55,Melchor Ocampo,0,321,26.0554,-99.5431
0,Agualeguas,2,322,26.3128,-99.5391
1,Los Aldamas,0,322,26.064,-99.1958
2,Allende,12,322,25.2836,-100.02
3,Cerralvo,4,322,26.0843,-99.6156
4,China,0,322,25.7033,-99.2365
5,Doctor Arroyo,1,322,23.6731,-100.18
6,Doctor Coss,3,322,25.933,-99.167
7,Lampazos de Naranjo,1,322,27.0245,-100.508
8,Linares,9,322,24.8579,-99.5663
9,Mina,3,322,26.0029,-100.535
10,Montemorelos,13,322,25.1835,-99.8297
11,Monterrey,257,322,25.6714,-100.309
12,Santa Catarina,42,322,25.6756,-100.462
13,Santiago,6,322,25.427,-100.152
14,Vallecillo,0,322,26.6597,-99.9869
15,Villaldama,1,322,26.5008,-100.426
16,Hidalgo,0,322,25.9722,-100.451
17,Abasolo,0,322,25.9436,-100.394
18,Allende,2,322,25.2836,-100.02
19,Hidalgo,0,322,25.9722,-100.451
20,Galeana,0,322,24.8229,-100.074
21,Guadalupe,0,322,25.6792,-100.235
22,Hidalgo,0,322,25.9722,-100.451
23,Santa Catarina,0,322,25.6756,-100.462
24,General Zuazua,4,322,25.8927,-100.106
25,Guadalupe,121,322,25.6792,-100.235
26,Los Herreras,0,322,25.9057,-99.4064
27,Higueras,0,322,25.9634,-100.015
28,Allende,0,322,25.2836,-100.02
29,Abasolo,5,322,25.9436,-100.394
30,Melchor Ocampo,5,322,26.0554,-99.5431
31,Hidalgo,0,322,25.9722,-100.451
32,Abasolo,0,322,25.9436,-100.394
33,Apodaca,126,322,25.7816,-100.188
34,Aramberri,0,322,24.1007,-99.8179
35,Bustamante,2,322,26.5343,-100.506
36,Hualahuises,1,322,24.8838,-99.6752
37,El Carmen,5,322,25.9259,-100.359
38,Galeana,1,322,24.8229,-100.074
39,General Bravo,0,322,25.7926,-99.1786
40,General Escobedo,44,322,25.7802,-100.316
41,General Treviño,1,322,26.223,-99.4838
42,Iturbide,0,322,24.7247,-99.9001
43,Melchor Ocampo,0,322,26.0554,-99.5431
44,Mier y Noriega,0,322,23.4252,-100.117
45,Los Ramones,1,322,25.6987,-99.6248
46,Rayones,0,322,25.0161,-100.075
47,Sabinas Hidalgo,12,322,26.5069,-100.179
48,Salinas Victoria,5,322,25.9639,-100.294
49,Hidalgo,0,322,25.9722,-100.451
50,Guadalupe,0,322,25.6792,-100.235
51,Santa Catarina,0,322,25.6756,-100.462
52,Abasolo,0,322,25.9436,-100.394
53,Bustamante,0,322,26.5343,-100.506
54,Guadalupe,24,322,25.6792,-100.235
55,Melchor Ocampo,0,322,26.0554,-99.5431
0,Agualeguas,1,323,26.3128,-99.5391
1,Los Aldamas,0,323,26.064,-99.1958
2,Allende,11,323,25.2836,-100.02
3,Cerralvo,1,323,26.0843,-99.6156
4,China,0,323,25.7033,-99.2365
5,Doctor Arroyo,3,323,23.6731,-100.18
6,Doctor Coss,0,323,25.933,-99.167
7,Lampazos de Naranjo,4,323,27.0245,-100.508
8,Linares,6,323,24.8579,-99.5663
9,Mina,0,323,26.0029,-100.535
10,Montemorelos,7,323,25.1835,-99.8297
11,Monterrey,255,323,25.6714,-100.309
12,Santa Catarina,68,323,25.6756,-100.462
13,Santiago,12,323,25.427,-100.152
14,Vallecillo,0,323,26.6597,-99.9869
15,Villaldama,0,323,26.5008,-100.426
16,Hidalgo,0,323,25.9722,-100.451
17,Abasolo,0,323,25.9436,-100.394
18,Allende,11,323,25.2836,-100.02
19,Hidalgo,0,323,25.9722,-100.451
20,Galeana,0,323,24.8229,-100.074
21,Guadalupe,0,323,25.6792,-100.235
22,Hidalgo,1,323,25.9722,-100.451
23,Santa Catarina,1,323,25.6756,-100.462
24,General Zuazua,5,323,25.8927,-100.106
25,Guadalupe,154,323,25.6792,-100.235
26,Los Herreras,0,323,25.9057,-99.4064
27,Higueras,0,323,25.9634,-100.015
28,Allende,0,323,25.2836,-100.02
29,Abasolo,5,323,25.9436,-100.394
30,Melchor Ocampo,4,323,26.0554,-99.5431
31,Hidalgo,0,323,25.9722,-100.451
32,Abasolo,1,323,25.9436,-100.394
33,Apodaca,125,323,25.7816,-100.188
34,Aramberri,0,323,24.1007,-99.8179
35,Bustamante,0,323,26.5343,-100.506
36,Hualahuises,0,323,24.8838,-99.6752
37,El Carmen,1,323,25.9259,-100.359
38,Galeana,3,323,24.8229,-100.074
39,General Bravo,6,323,25.7926,-99.1786
40,General Escobedo,65,323,25.7802,-100.316
41,General Treviño,0,323,26.223,-99.4838
42,Iturbide,0,323,24.7247,-99.9001
43,Melchor Ocampo,0,323,26.0554,-99.5431
44,Mier y Noriega,0,323,23.4252,-100.117
45,Los Ramones,1,323,25.6987,-99.6248
46,Rayones,0,323,25.0161,-100.075
47,Sabinas Hidalgo,13,323,26.5069,-100.179
48,Salinas Victoria,9,323,25.9639,-100.294
49,Hidalgo,0,323,25.9722,-100.451
50,Guadalupe,1,323,25.6792,-100.235
51,Santa Catarina,0,323,25.6756,-100.462
52,Abasolo,2,323,25.9436,-100.394
53,Bustamante,0,323,26.5343,-100.506
54,Guadalupe,35,323,25.6792,-100.235
55,Melchor Ocampo,0,323,26.0554,-99.5431
0,Agualeguas,2,324,26.3128,-99.5391
1,Los Aldamas,0,324,26.064,-99.1958
2,Allende,15,324,25.2836,-100.02
3,Cerralvo,1,324,26.0843,-99.6156
4,China,0,324,25.7033,-99.2365
5,Doctor Arroyo,3,324,23.6731,-100.18
6,Doctor Coss,0,324,25.933,-99.167
7,Lampazos de Naranjo,1,324,27.0245,-100.508
8,Linares,12,324,24.8579,-99.5663
9,Mina,0,324,26.0029,-100.535
10,Montemorelos,23,324,25.1835,-99.8297
11,Monterrey,250,324,25.6714,-100.309
12,Santa Catarina,67,324,25.6756,-100.462
13,Santiago,4,324,25.427,-100.152
14,Vallecillo,0,324,26.6597,-99.9869
15,Villaldama,0,324,26.5008,-100.426
16,Hidalgo,0,324,25.9722,-100.451
17,Abasolo,0,324,25.9436,-100.394
18,Allende,10,324,25.2836,-100.02
19,Hidalgo,0,324,25.9722,-100.451
20,Galeana,0,324,24.8229,-100.074
21,Guadalupe,0,324,25.6792,-100.235
22,Hidalgo,0,324,25.9722,-100.451
23,Santa Catarina,0,324,25.6756,-100.462
24,General Zuazua,3,324,25.8927,-100.106
25,Guadalupe,164,324,25.6792,-100.235
26,Los Herreras,0,324,25.9057,-99.4064
27,Higueras,1,324,25.9634,-100.015
28,Allende,0,324,25.2836,-100.02
29,Abasolo,6,324,25.9436,-100.394
30,Melchor Ocampo,8,324,26.0554,-99.5431
31,Hidalgo,3,324,25.9722,-100.451
32,Abasolo,0,324,25.9436,-100.394
33,Apodaca,132,324,25.7816,-100.188
34,Aramberri,0,324,24.1007,-99.8179
35,Bustamante,4,324,26.5343,-100.506
36,Hualahuises,1,324,24.8838,-99.6752
37,El Carmen,13,324,25.9259,-100.359
38,Galeana,1,324,24.8229,-100.074
39,General Bravo,1,324,25.7926,-99.1786
40,General Escobedo,49,324,25.7802,-100.316
41,General Treviño,0,324,26.223,-99.4838
42,Iturbide,1,324,24.7247,-99.9001
43,Melchor Ocampo,0,324,26.0554,-99.5431
44,Mier y Noriega,0,324,23.4252,-100.117
45,Los Ramones,2,324,25.6987,-99.6248
46,Rayones,0,324,25.0161,-100.075
47,Sabinas Hidalgo,19,324,26.5069,-100.179
48,Salinas Victoria,8,324,25.9639,-100.294
49,Hidalgo,2,324,25.9722,-100.451
50,Guadalupe,1,324,25.6792,-100.235
51,Santa Catarina,0,324,25.6756,-100.462
52,Abasolo,0,324,25.9436,-100.394
53,Bustamante,0,324,26.5343,-100.506
54,Guadalupe,32,324,25.6792,-100.235
55,Melchor Ocampo,0,324,26.0554,-99.5431
0,Agualeguas,0,325,26.3128,-99.5391
1,Los Aldamas,0,325,26.064,-99.1958
2,Allende,5,325,25.2836,-100.02
3,Cerralvo,1,325,26.0843,-99.6156
4,China,1,325,25.7033,-99.2365
5,Doctor Arroyo,1,325,23.6731,-100.18
6,Doctor Coss,2,325,25.933,-99.167
7,Lampazos de Naranjo,0,325,27.0245,-100.508
8,Linares,0,325,24.8579,-99.5663
9,Mina,0,325,26.0029,-100.535
10,Montemorelos,4,325,25.1835,-99.8297
11,Monterrey,147,325,25.6714,-100.309
12,Santa Catarina,20,325,25.6756,-100.462
13,Santiago,2,325,25.427,-100.152
14,Vallecillo,0,325,26.6597,-99.9869
15,Villaldama,0,325,26.5008,-100.426
16,Hidalgo,0,325,25.9722,-100.451
17,Abasolo,0,325,25.9436,-100.394
18,Allende,1,325,25.2836,-100.02
19,Hidalgo,0,325,25.9722,-100.451
20,Galeana,0,325,24.8229,-100.074
21,Guadalupe,0,325,25.6792,-100.235
22,Hidalgo,0,325,25.9722,-100.451
23,Santa Catarina,0,325,25.6756,-100.462
24,General Zuazua,2,325,25.8927,-100.106
25,Guadalupe,90,325,25.6792,-100.235
26,Los Herreras,0,325,25.9057,-99.4064
27,Higueras,0,325,25.9634,-100.015
28,Allende,0,325,25.2836,-100.02
29,Abasolo,3,325,25.9436,-100.394
30,Melchor Ocampo,5,325,26.0554,-99.5431
31,Hidalgo,0,325,25.9722,-100.451
32,Abasolo,1,325,25.9436,-100.394
33,Apodaca,45,325,25.7816,-100.188
34,Aramberri,0,325,24.1007,-99.8179
35,Bustamante,1,325,26.5343,-100.506
36,Hualahuises,0,325,24.8838,-99.6752
37,El Carmen,3,325,25.9259,-100.359
38,Galeana,2,325,24.8229,-100.074
39,General Bravo,1,325,25.7926,-99.1786
40,General Escobedo,23,325,25.7802,-100.316
41,General Treviño,0,325,26.223,-99.4838
42,Iturbide,0,325,24.7247,-99.9001
43,Melchor Ocampo,0,325,26.0554,-99.5431
44,Mier y Noriega,0,325,23.4252,-100.117
45,Los Ramones,2,325,25.6987,-99.6248
46,Rayones,0,325,25.0161,-100.075
47,Sabinas Hidalgo,14,325,26.5069,-100.179
48,Salinas Victoria,1,325,25.9639,-100.294
49,Hidalgo,1,325,25.9722,-100.451
50,Guadalupe,1,325,25.6792,-100.235
51,Santa Catarina,0,325,25.6756,-100.462
52,Abasolo,0,325,25.9436,-100.394
53,Bustamante,1,325,26.5343,-100.506
54,Guadalupe,15,325,25.6792,-100.235
55,Melchor Ocampo,0,325,26.0554,-99.5431
0,Agualeguas,0,326,26.3128,-99.5391
1,Los Aldamas,0,326,26.064,-99.1958
2,Allende,3,326,25.2836,-100.02
3,Cerralvo,0,326,26.0843,-99.6156
4,China,1,326,25.7033,-99.2365
5,Doctor Arroyo,2,326,23.6731,-100.18
6,Doctor Coss,0,326,25.933,-99.167
7,Lampazos de Naranjo,2,326,27.0245,-100.508
8,Linares,5,326,24.8579,-99.5663
9,Mina,0,326,26.0029,-100.535
10,Montemorelos,4,326,25.1835,-99.8297
11,Monterrey,123,326,25.6714,-100.309
12,Santa Catarina,20,326,25.6756,-100.462
13,Santiago,0,326,25.427,-100.152
14,Vallecillo,0,326,26.6597,-99.9869
15,Villaldama,0,326,26.5008,-100.426
16,Hidalgo,0,326,25.9722,-100.451
17,Abasolo,0,326,25.9436,-100.394
18,Allende,2,326,25.2836,-100.02
19,Hidalgo,0,326,25.9722,-100.451
20,Galeana,0,326,24.8229,-100.074
21,Guadalupe,0,326,25.6792,-100.235
22,Hidalgo,0,326,25.9722,-100.451
23,Santa Catarina,0,326,25.6756,-100.462
24,General Zuazua,2,326,25.8927,-100.106
25,Guadalupe,52,326,25.6792,-100.235
26,Los Herreras,0,326,25.9057,-99.4064
27,Higueras,0,326,25.9634,-100.015
28,Allende,0,326,25.2836,-100.02
29,Abasolo,1,326,25.9436,-100.394
30,Melchor Ocampo,2,326,26.0554,-99.5431
31,Hidalgo,1,326,25.9722,-100.451
32,Abasolo,0,326,25.9436,-100.394
33,Apodaca,26,326,25.7816,-100.188
34,Aramberri,0,326,24.1007,-99.8179
35,Bustamante,0,326,26.5343,-100.506
36,Hualahuises,0,326,24.8838,-99.6752
37,El Carmen,1,326,25.9259,-100.359
38,Galeana,4,326,24.8229,-100.074
39,General Bravo,0,326,25.7926,-99.1786
40,General Escobedo,27,326,25.7802,-100.316
41,General Treviño,0,326,26.223,-99.4838
42,Iturbide,0,326,24.7247,-99.9001
43,Melchor Ocampo,0,326,26.0554,-99.5431
44,Mier y Noriega,0,326,23.4252,-100.117
45,Los Ramones,0,326,25.6987,-99.6248
46,Rayones,1,326,25.0161,-100.075
47,Sabinas Hidalgo,3,326,26.5069,-100.179
48,Salinas Victoria,3,326,25.9639,-100.294
49,Hidalgo,0,326,25.9722,-100.451
50,Guadalupe,1,326,25.6792,-100.235
51,Santa Catarina,0,326,25.6756,-100.462
52,Abasolo,0,326,25.9436,-100.394
53,Bustamante,0,326,26.5343,-100.506
54,Guadalupe,7,326,25.6792,-100.235
55,Melchor Ocampo,0,326,26.0554,-99.5431
0,Agualeguas,4,327,26.3128,-99.5391
1,Los Aldamas,0,327,26.064,-99.1958
2,Allende,22,327,25.2836,-100.02
3,Cerralvo,3,327,26.0843,-99.6156
4,China,1,327,25.7033,-99.2365
5,Doctor Arroyo,8,327,23.6731,-100.18
6,Doctor Coss,0,327,25.933,-99.167
7,Lampazos de Naranjo,2,327,27.0245,-100.508
8,Linares,15,327,24.8579,-99.5663
9,Mina,0,327,26.0029,-100.535
10,Montemorelos,11,327,25.1835,-99.8297
11,Monterrey,302,327,25.6714,-100.309
12,Santa Catarina,54,327,25.6756,-100.462
13,Santiago,6,327,25.427,-100.152
14,Vallecillo,0,327,26.6597,-99.9869
15,Villaldama,0,327,26.5008,-100.426
16,Hidalgo,1,327,25.9722,-100.451
17,Abasolo,0,327,25.9436,-100.394
18,Allende,6,327,25.2836,-100.02
19,Hidalgo,0,327,25.9722,-100.451
20,Galeana,0,327,24.8229,-100.074
21,Guadalupe,0,327,25.6792,-100.235
22,Hidalgo,0,327,25.9722,-100.451
23,Santa Catarina,0,327,25.6756,-100.462
24,General Zuazua,1,327,25.8927,-100.106
25,Guadalupe,175,327,25.6792,-100.235
26,Los Herreras,0,327,25.9057,-99.4064
27,Higueras,0,327,25.9634,-100.015
28,Allende,0,327,25.2836,-100.02
29,Abasolo,9,327,25.9436,-100.394
30,Melchor Ocampo,4,327,26.0554,-99.5431
31,Hidalgo,1,327,25.9722,-100.451
32,Abasolo,0,327,25.9436,-100.394
33,Apodaca,159,327,25.7816,-100.188
34,Aramberri,3,327,24.1007,-99.8179
35,Bustamante,1,327,26.5343,-100.506
36,Hualahuises,1,327,24.8838,-99.6752
37,El Carmen,3,327,25.9259,-100.359
38,Galeana,4,327,24.8229,-100.074
39,General Bravo,5,327,25.7926,-99.1786
40,General Escobedo,62,327,25.7802,-100.316
41,General Treviño,0,327,26.223,-99.4838
42,Iturbide,0,327,24.7247,-99.9001
43,Melchor Ocampo,0,327,26.0554,-99.5431
44,Mier y Noriega,0,327,23.4252,-100.117
45,Los Ramones,0,327,25.6987,-99.6248
46,Rayones,0,327,25.0161,-100.075
47,Sabinas Hidalgo,17,327,26.5069,-100.179
48,Salinas Victoria,3,327,25.9639,-100.294
49,Hidalgo,3,327,25.9722,-100.451
50,Guadalupe,1,327,25.6792,-100.235
51,Santa Catarina,0,327,25.6756,-100.462
52,Abasolo,0,327,25.9436,-100.394
53,Bustamante,0,327,26.5343,-100.506
54,Guadalupe,36,327,25.6792,-100.235
55,Melchor Ocampo,0,327,26.0554,-99.5431
0,Agualeguas,0,328,26.3128,-99.5391
1,Los Aldamas,0,328,26.064,-99.1958
2,Allende,11,328,25.2836,-100.02
3,Cerralvo,0,328,26.0843,-99.6156
4,China,0,328,25.7033,-99.2365
5,Doctor Arroyo,27,328,23.6731,-100.18
